CustomerKey,SalesQuantity,UnitPrice,Education,Gender,MaritalStatus,YearlyIncome,Occupation,SalesAmount,Sum of DiscountAmount,Age
14714,93,112.6,Bachelors,F,S,20000,Clerical,9239,1303,23
14715,93,112.3,Bachelors,M,S,20000,Clerical,8990,1297,24
14716,93,111.4,Bachelors,F,S,20000,Clerical,9194,1273,24
14717,93,111.8,Bachelors,M,S,20000,Clerical,9228,1278,24
14718,94,111.5,Bachelors,M,M,20000,Clerical,9205,1275,24
15909,48,109.3,Bachelors,M,M,20000,Clerical,4836,412,48
15910,47,105.6,Bachelors,F,S,20000,Clerical,4583,379,47
15914,48,103.5,Bachelors,M,M,20000,Clerical,4571,400,64
15915,47,102.2,Bachelors,F,S,20000,Clerical,4422,382,63
15921,94,113.4,Bachelors,M,M,20000,Clerical,9361,1302,24
15922,93,114.3,Bachelors,F,M,20000,Clerical,9390,1322,24
15924,94,115.4,Bachelors,F,M,20000,Clerical,9504,1342,25
16850,44,101.2,Bachelors,M,M,20000,Clerical,3945,378,49
16851,43,99.0,Bachelors,M,S,20000,Clerical,3937,375,48
16852,44,100.3,Bachelors,F,M,20000,Clerical,4165,390,65
16853,44,99.0,Bachelors,M,M,20000,Clerical,3982,384,65
16864,93,113.7,Bachelors,F,M,20000,Clerical,9198,1481,24
16865,92,113.9,Bachelors,M,S,20000,Clerical,9164,1482,23
16873,93,112.7,Bachelors,M,S,20000,Clerical,9086,1480,25
16874,94,112.1,Bachelors,F,M,20000,Clerical,9057,1477,25
16875,93,112.0,Bachelors,M,S,20000,Clerical,9032,1474,25
16878,90,111.7,Bachelors,F,S,20000,Clerical,8103,1460,27
17466,43,104.0,Bachelors,F,M,20000,Clerical,4125,406,47
17467,44,100.7,Bachelors,M,S,20000,Clerical,4106,396,48
17473,43,103.2,Bachelors,F,M,20000,Clerical,4188,416,65
17474,45,100.6,Bachelors,M,S,20000,Clerical,4136,391,65
17475,44,99.5,Bachelors,M,S,20000,Clerical,3993,392,64
17485,93,114.1,Bachelors,M,M,20000,Clerical,8997,1475,24
17486,93,113.9,Bachelors,F,S,20000,Clerical,8966,1473,25
17487,94,115.3,Bachelors,F,M,20000,Clerical,9346,1493,25
17488,93,115.1,Bachelors,M,S,20000,Clerical,9297,1490,25
18445,45,102.9,Bachelors,F,M,20000,Clerical,4147,486,48
18454,93,112.8,Bachelors,M,M,20000,Clerical,9132,1465,24
18463,92,113.3,Bachelors,M,S,20000,Clerical,9116,1460,25
45,97,120.0,Partial High School,M,M,20000,Clerical,10025,1611,52
943,96,110.6,Partial High School,M,M,20000,Clerical,9228,1390,53
944,95,110.7,Partial High School,F,M,20000,Clerical,8436,1391,53
1424,122,123.0,Partial High School,F,S,20000,Clerical,13038,888,48
1767,126,122.0,Partial High School,F,M,20000,Clerical,14593,892,48
2035,94,109.3,Partial High School,F,S,20000,Clerical,9051,1397,54
2722,126,124.1,Partial High School,M,S,20000,Clerical,14738,904,48
3010,96,113.0,Partial High School,F,M,20000,Clerical,9436,1415,55
3738,123,121.0,Partial High School,M,S,20000,Clerical,14216,810,48
3855,96,111.2,Partial High School,F,S,20000,Clerical,9259,1412,56
3858,94,112.7,Partial High School,F,M,20000,Clerical,9352,1417,54
5339,95,109.7,Partial High School,F,M,20000,Clerical,9197,1323,54
5481,95,111.8,Partial High School,M,M,20000,Clerical,9366,1360,54
5482,96,111.2,Partial High School,F,S,20000,Clerical,9318,1354,55
6495,95,111.3,Partial High School,M,M,20000,Clerical,9076,1367,54
6496,93,111.3,Partial High School,M,M,20000,Clerical,9203,1366,54
6497,95,111.2,Partial High School,F,M,20000,Clerical,9277,1372,54
7452,95,114.5,Partial High School,M,M,20000,Clerical,9487,1386,56
7897,92,114.0,Partial High School,M,M,20000,Clerical,8606,1385,54
7898,94,113.9,Partial High School,M,M,20000,Clerical,8585,1383,55
7899,95,113.2,Partial High School,F,S,20000,Clerical,9385,1373,53
7902,93,113.3,Partial High School,M,S,20000,Clerical,8554,1375,52
8762,93,112.0,Partial High School,M,M,20000,Clerical,9302,1267,54
8763,93,112.2,Partial High School,M,S,20000,Clerical,9357,1256,54
8765,95,112.0,Partial High School,M,M,20000,Clerical,9390,1251,52
9089,125,123.2,Partial High School,M,M,20000,Clerical,14289,951,49
9407,94,113.8,Partial High School,F,M,20000,Clerical,9441,1340,56
9408,94,111.2,Partial High School,M,M,20000,Clerical,9232,1292,56
9416,94,111.2,Partial High School,F,M,20000,Clerical,9040,1292,55
9420,94,111.9,Partial High School,M,M,20000,Clerical,8424,1306,52
9748,123,124.5,Partial High School,F,M,20000,Clerical,14662,949,50
9749,126,123.8,Partial High School,F,S,20000,Clerical,14644,949,49
10368,94,112.2,Partial High School,F,M,20000,Clerical,9269,1353,55
10371,94,112.5,Partial High School,M,M,20000,Clerical,8328,1358,55
10372,94,112.2,Partial High School,F,M,20000,Clerical,9300,1359,55
10373,93,113.0,Partial High School,M,S,20000,Clerical,7560,1371,55
10374,93,113.0,Partial High School,M,M,20000,Clerical,9279,1373,54
10375,94,112.5,Partial High School,F,M,20000,Clerical,9103,1364,54
10376,94,111.4,Partial High School,M,S,20000,Clerical,9212,1344,54
10377,93,113.2,Partial High School,F,M,20000,Clerical,9326,1371,54
10378,93,112.8,Partial High School,F,S,20000,Clerical,9311,1363,53
10379,93,111.5,Partial High School,F,M,20000,Clerical,8230,1340,54
10384,95,109.5,Partial High School,M,M,20000,Clerical,9080,1326,53
11156,95,112.0,Partial High School,M,M,20000,Clerical,9307,1331,56
11168,94,112.6,Partial High School,F,M,20000,Clerical,9063,1335,54
11170,94,112.5,Partial High School,F,M,20000,Clerical,9317,1332,53
11343,124,122.4,Partial High School,M,M,20000,Clerical,14355,917,50
12087,95,111.4,Partial High School,F,M,20000,Clerical,9284,1297,55
12088,93,111.7,Partial High School,M,M,20000,Clerical,8980,1302,56
12095,95,110.9,Partial High School,F,M,20000,Clerical,9236,1304,54
12096,94,112.0,Partial High School,M,M,20000,Clerical,9307,1324,53
12097,94,111.9,Partial High School,F,M,20000,Clerical,8509,1323,53
12191,125,121.4,Partial High School,M,S,20000,Clerical,14243,915,83
12321,95,113.0,Partial High School,F,M,20000,Clerical,9408,1331,54
12322,94,113.0,Partial High School,M,M,20000,Clerical,9224,1331,53
12323,95,114.0,Partial High School,M,M,20000,Clerical,9488,1341,53
12324,94,113.8,Partial High School,M,M,20000,Clerical,9434,1342,53
12325,90,114.0,Partial High School,F,M,20000,Clerical,8359,1345,52
12326,94,113.9,Partial High School,F,M,20000,Clerical,9233,1346,52
12330,94,113.8,Partial High School,F,M,20000,Clerical,9447,1343,52
12692,122,116.0,Partial High School,F,S,20000,Clerical,13024,912,58
12693,121,115.8,Partial High School,M,S,20000,Clerical,13111,905,59
12694,124,115.4,Partial High School,F,S,20000,Clerical,13403,905,59
12695,122,114.0,Partial High School,M,M,20000,Clerical,12245,876,59
12791,122,113.9,Partial High School,F,M,20000,Clerical,13140,917,49
12792,124,113.3,Partial High School,M,S,20000,Clerical,13132,920,49
12793,120,113.4,Partial High School,M,S,20000,Clerical,13043,921,49
12798,122,114.2,Partial High School,M,S,20000,Clerical,12167,905,47
12800,122,114.0,Partial High School,F,M,20000,Clerical,12863,892,47
12801,122,113.3,Partial High School,F,M,20000,Clerical,12252,886,47
12802,120,113.9,Partial High School,F,M,20000,Clerical,12870,884,46
12803,119,113.5,Partial High School,F,M,20000,Clerical,12071,886,47
12804,119,115.4,Partial High School,M,M,20000,Clerical,12684,911,46
13258,92,111.7,Partial High School,M,M,20000,Clerical,9155,1316,55
13267,93,111.4,Partial High School,M,M,20000,Clerical,8864,1311,54
13271,93,116.4,Partial High School,F,M,20000,Clerical,9553,1362,53
13272,93,116.4,Partial High School,M,M,20000,Clerical,9551,1361,53
13273,92,115.3,Partial High School,F,M,20000,Clerical,9409,1341,52
13274,91,114.9,Partial High School,F,M,20000,Clerical,9098,1340,52
13275,94,113.3,Partial High School,M,M,20000,Clerical,9314,1335,52
13277,94,112.5,Partial High School,F,S,20000,Clerical,9253,1321,51
13278,94,112.6,Partial High School,M,S,20000,Clerical,9262,1323,51
13651,122,115.3,Partial High School,F,S,20000,Clerical,12334,923,59
13652,120,115.9,Partial High School,M,S,20000,Clerical,13139,921,58
13653,121,115.5,Partial High School,M,S,20000,Clerical,13321,916,58
13737,120,113.9,Partial High School,F,S,20000,Clerical,13115,909,49
13738,123,113.7,Partial High School,F,S,20000,Clerical,13175,891,49
13741,123,113.4,Partial High School,F,S,20000,Clerical,12874,890,48
13742,120,114.5,Partial High School,F,S,20000,Clerical,12169,893,48
13747,120,115.1,Partial High School,M,S,20000,Clerical,12768,906,46
13748,120,114.9,Partial High School,M,S,20000,Clerical,12155,903,47
13749,121,114.8,Partial High School,M,M,20000,Clerical,12924,904,46
13750,121,115.9,Partial High School,M,M,20000,Clerical,12965,906,47
13751,121,116.7,Partial High School,F,M,20000,Clerical,13130,916,47
14021,94,112.6,Partial High School,M,S,20000,Clerical,9271,1315,53
14022,94,112.1,Partial High School,M,M,20000,Clerical,9234,1303,53
14023,93,112.1,Partial High School,F,M,20000,Clerical,9208,1303,52
14027,93,111.6,Partial High School,M,M,20000,Clerical,9145,1289,51
14337,122,116.6,Partial High School,M,S,20000,Clerical,13140,907,49
14338,119,116.2,Partial High School,F,S,20000,Clerical,13003,909,49
14339,121,115.9,Partial High School,M,S,20000,Clerical,13293,920,49
14341,122,116.3,Partial High School,M,S,20000,Clerical,13354,923,49
14342,121,116.0,Partial High School,F,S,20000,Clerical,12272,923,48
14343,122,116.2,Partial High School,M,S,20000,Clerical,13344,924,48
14344,122,117.2,Partial High School,F,S,20000,Clerical,13263,918,48
14346,118,117.3,Partial High School,F,S,20000,Clerical,12060,898,48
14347,122,118.6,Partial High School,M,S,20000,Clerical,13494,902,48
14348,123,118.7,Partial High School,F,S,20000,Clerical,13693,902,47
14351,122,116.4,Partial High School,M,M,20000,Clerical,13300,904,47
14352,121,116.8,Partial High School,F,M,20000,Clerical,12397,903,46
14353,122,116.4,Partial High School,M,M,20000,Clerical,13308,896,47
14354,122,117.1,Partial High School,F,S,20000,Clerical,13384,904,47
14355,119,115.5,Partial High School,M,S,20000,Clerical,13059,894,47
14356,122,115.9,Partial High School,M,M,20000,Clerical,13251,892,47
14357,120,116.1,Partial High School,M,M,20000,Clerical,13203,892,46
14358,121,115.5,Partial High School,M,M,20000,Clerical,13162,891,47
14359,116,115.7,Partial High School,F,S,20000,Clerical,12362,889,47
14417,122,116.8,Partial High School,M,M,20000,Clerical,13456,899,85
14859,120,117.2,Partial High School,F,S,20000,Clerical,13355,909,59
14860,122,116.8,Partial High School,F,S,20000,Clerical,12563,905,58
14861,122,115.9,Partial High School,M,S,20000,Clerical,13070,905,59
14936,92,112.8,Partial High School,F,M,20000,Clerical,8869,1319,53
14937,94,114.5,Partial High School,F,S,20000,Clerical,9423,1344,53
14938,94,114.5,Partial High School,M,M,20000,Clerical,9419,1344,53
14940,94,114.6,Partial High School,M,M,20000,Clerical,9430,1346,52
14941,94,114.2,Partial High School,M,S,20000,Clerical,9400,1338,51
14942,93,115.2,Partial High School,F,M,20000,Clerical,8687,1341,51
14945,94,114.5,Partial High School,M,S,20000,Clerical,9432,1333,50
15249,121,116.5,Partial High School,M,M,20000,Clerical,12319,901,50
15254,123,114.7,Partial High School,M,S,20000,Clerical,13204,900,48
15255,123,114.9,Partial High School,M,S,20000,Clerical,13221,909,49
15256,122,115.4,Partial High School,M,S,20000,Clerical,13249,915,49
15257,120,115.4,Partial High School,M,S,20000,Clerical,13055,915,49
15258,122,115.6,Partial High School,M,S,20000,Clerical,13315,894,49
15259,123,116.5,Partial High School,F,S,20000,Clerical,13442,891,49
15262,120,115.1,Partial High School,F,S,20000,Clerical,12203,873,47
15263,122,114.6,Partial High School,F,S,20000,Clerical,13043,875,47
15264,121,114.7,Partial High School,F,S,20000,Clerical,13042,871,47
15265,123,115.2,Partial High School,M,S,20000,Clerical,13291,884,47
15266,122,115.5,Partial High School,F,S,20000,Clerical,12997,881,48
15269,121,116.6,Partial High School,M,M,20000,Clerical,13212,889,46
15270,120,116.8,Partial High School,F,M,20000,Clerical,13227,891,47
15271,119,114.5,Partial High School,F,S,20000,Clerical,12534,867,47
15272,120,114.7,Partial High School,F,M,20000,Clerical,13065,868,47
15273,120,113.6,Partial High School,F,M,20000,Clerical,12857,864,46
15274,116,113.6,Partial High School,F,M,20000,Clerical,11331,868,47
15481,122,115.5,Partial High School,F,S,20000,Clerical,12442,871,58
15550,92,114.1,Partial High School,M,S,20000,Clerical,9307,1348,54
15561,94,112.2,Partial High School,F,M,20000,Clerical,9223,1325,51
15562,93,113.0,Partial High School,F,M,20000,Clerical,9272,1316,51
16023,120,118.2,Partial High School,M,S,20000,Clerical,13226,911,48
16024,119,119.0,Partial High School,F,S,20000,Clerical,13291,916,48
16025,120,119.3,Partial High School,M,S,20000,Clerical,12753,917,49
16026,122,119.4,Partial High School,F,S,20000,Clerical,13741,916,48
16034,122,115.5,Partial High School,M,S,20000,Clerical,13278,896,47
16035,121,114.7,Partial High School,M,S,20000,Clerical,13157,889,48
16036,122,116.0,Partial High School,F,S,20000,Clerical,13093,894,48
16041,120,117.5,Partial High School,M,M,20000,Clerical,13326,923,46
16042,122,116.8,Partial High School,M,S,20000,Clerical,13329,920,47
16204,123,118.4,Partial High School,F,S,20000,Clerical,13626,942,50
16208,122,118.0,Partial High School,F,S,20000,Clerical,13561,945,48
16209,120,118.0,Partial High School,M,S,20000,Clerical,13227,946,49
16210,120,117.9,Partial High School,M,S,20000,Clerical,13218,944,49
16211,121,117.7,Partial High School,M,S,20000,Clerical,12565,932,48
16214,120,115.9,Partial High School,F,S,20000,Clerical,13240,931,48
16215,120,115.4,Partial High School,F,M,20000,Clerical,12753,928,47
16216,119,115.1,Partial High School,F,S,20000,Clerical,11966,914,48
16218,120,116.2,Partial High School,F,S,20000,Clerical,12285,917,46
16219,120,116.3,Partial High School,F,M,20000,Clerical,13153,917,46
16220,119,115.7,Partial High School,M,S,20000,Clerical,12995,914,46
16221,122,116.3,Partial High School,M,S,20000,Clerical,13267,919,47
16222,120,116.3,Partial High School,M,S,20000,Clerical,13054,921,46
16223,121,114.8,Partial High School,F,M,20000,Clerical,12905,910,46
16224,121,115.7,Partial High School,M,M,20000,Clerical,13080,910,46
16225,121,114.7,Partial High School,F,M,20000,Clerical,13036,911,46
16473,92,112.8,Partial High School,F,S,20000,Clerical,9049,1484,55
16474,92,112.8,Partial High School,M,S,20000,Clerical,8889,1488,55
16484,93,116.3,Partial High School,M,M,20000,Clerical,9377,1508,54
16485,94,115.7,Partial High School,F,S,20000,Clerical,9376,1504,54
16486,94,116.1,Partial High School,F,S,20000,Clerical,9409,1507,53
16487,93,115.7,Partial High School,M,S,20000,Clerical,9349,1501,53
16488,92,114.7,Partial High School,M,M,20000,Clerical,9019,1502,52
16489,92,115.0,Partial High School,F,M,20000,Clerical,9260,1508,52
16490,94,113.6,Partial High School,F,S,20000,Clerical,9188,1487,52
16491,94,113.4,Partial High School,F,S,20000,Clerical,9175,1486,52
16492,91,113.5,Partial High School,M,M,20000,Clerical,9131,1481,52
17017,123,115.7,Partial High School,M,S,20000,Clerical,13371,865,59
17104,94,113.8,Partial High School,M,S,20000,Clerical,9206,1487,56
17108,92,114.1,Partial High School,F,S,20000,Clerical,9173,1491,53
17109,94,113.3,Partial High School,M,S,20000,Clerical,9168,1485,53
17110,94,113.2,Partial High School,M,S,20000,Clerical,9163,1480,53
17111,93,113.3,Partial High School,F,M,20000,Clerical,9134,1478,52
17112,93,113.0,Partial High School,M,M,20000,Clerical,8354,1472,52
17583,121,116.3,Partial High School,F,S,20000,Clerical,13179,912,50
17590,121,115.3,Partial High School,M,S,20000,Clerical,13148,909,48
17591,121,116.2,Partial High School,M,S,20000,Clerical,13211,910,48
17592,122,116.1,Partial High School,F,S,20000,Clerical,13188,913,49
17593,123,115.4,Partial High School,F,S,20000,Clerical,13278,912,49
17594,121,116.2,Partial High School,F,S,20000,Clerical,12363,917,49
17595,121,117.3,Partial High School,F,S,20000,Clerical,13439,918,49
17596,122,117.3,Partial High School,M,S,20000,Clerical,13456,919,48
17597,123,117.8,Partial High School,F,S,20000,Clerical,13571,922,49
17598,123,116.5,Partial High School,F,S,20000,Clerical,13410,914,48
17603,123,115.5,Partial High School,F,S,20000,Clerical,13330,874,48
17604,120,116.8,Partial High School,M,M,20000,Clerical,13139,884,48
17605,122,116.1,Partial High School,F,S,20000,Clerical,13376,878,47
17606,122,116.9,Partial High School,M,S,20000,Clerical,13485,884,48
17607,123,117.4,Partial High School,M,S,20000,Clerical,13550,887,47
17608,121,115.8,Partial High School,M,S,20000,Clerical,13324,881,47
17609,121,116.9,Partial High School,M,S,20000,Clerical,13168,888,48
17615,119,118.9,Partial High School,M,S,20000,Clerical,13003,896,46
17616,119,117.4,Partial High School,M,M,20000,Clerical,13300,887,46
17777,122,115.9,Partial High School,F,S,20000,Clerical,13301,875,49
17778,121,114.7,Partial High School,F,S,20000,Clerical,13165,870,49
17781,119,112.4,Partial High School,F,M,20000,Clerical,12770,855,47
17782,121,113.1,Partial High School,M,S,20000,Clerical,12709,853,48
17784,121,114.3,Partial High School,F,M,20000,Clerical,13052,863,46
17785,121,114.3,Partial High School,F,M,20000,Clerical,13052,863,47
17786,120,114.8,Partial High School,M,S,20000,Clerical,12801,866,46
17787,116,115.1,Partial High School,M,M,20000,Clerical,12432,864,46
17788,118,115.7,Partial High School,F,M,20000,Clerical,11928,864,47
18081,94,111.8,Partial High School,F,M,20000,Clerical,9076,1432,55
18082,92,111.5,Partial High School,M,S,20000,Clerical,9038,1429,55
18083,94,111.4,Partial High School,F,S,20000,Clerical,9043,1427,55
18085,94,111.8,Partial High School,F,S,20000,Clerical,9071,1436,54
18086,93,110.6,Partial High School,M,M,20000,Clerical,8955,1414,54
18087,93,111.1,Partial High School,M,S,20000,Clerical,8231,1413,54
18088,93,110.7,Partial High School,M,M,20000,Clerical,8964,1415,54
18089,93,110.7,Partial High School,F,S,20000,Clerical,8830,1419,54
18091,94,110.5,Partial High School,F,M,20000,Clerical,8968,1417,52
18092,92,111.6,Partial High School,F,M,20000,Clerical,8239,1431,52
18093,93,111.4,Partial High School,M,S,20000,Clerical,9032,1436,51
18094,93,109.6,Partial High School,M,M,20000,Clerical,8861,1417,52
356,80,409.4,Graduate Degree,M,M,40000,Clerical,29371,3663,62
377,82,408.6,Graduate Degree,M,S,40000,Clerical,29954,3553,61
388,82,405.9,Graduate Degree,F,S,40000,Clerical,29756,3531,43
389,82,409.5,Graduate Degree,M,M,40000,Clerical,30351,3628,43
401,82,403.3,Graduate Degree,M,S,40000,Clerical,29567,3501,33
402,83,400.7,Graduate Degree,F,M,40000,Clerical,29678,3576,34
403,83,400.7,Graduate Degree,F,M,40000,Clerical,29680,3577,34
404,78,390.9,Graduate Degree,F,S,40000,Clerical,28230,3332,34
548,83,387.5,Graduate Degree,F,M,40000,Clerical,28422,3737,35
549,82,380.2,Graduate Degree,M,S,40000,Clerical,27640,3539,34
1273,81,411.8,Graduate Degree,M,M,40000,Clerical,28521,3983,43
1282,83,413.6,Graduate Degree,F,M,40000,Clerical,30305,4027,32
1283,81,400.9,Graduate Degree,M,S,40000,Clerical,29046,3742,32
1462,81,407.0,Graduate Degree,F,M,40000,Clerical,29805,3839,35
1463,83,403.6,Graduate Degree,M,M,40000,Clerical,29717,3783,35
1464,82,407.5,Graduate Degree,M,M,40000,Clerical,28425,3802,35
1570,83,404.8,Graduate Degree,F,M,40000,Clerical,29734,3864,62
1607,82,405.1,Graduate Degree,M,M,40000,Clerical,29735,3869,44
1608,82,397.7,Graduate Degree,F,M,40000,Clerical,29109,3746,42
1620,82,398.5,Graduate Degree,F,M,40000,Clerical,29292,3716,34
1621,82,399.0,Graduate Degree,M,M,40000,Clerical,29364,3720,33
1622,83,398.1,Graduate Degree,M,M,40000,Clerical,29289,3754,33
1806,83,393.2,Graduate Degree,M,M,40000,Clerical,28933,3700,34
1807,82,390.6,Graduate Degree,M,M,40000,Clerical,28660,3685,35
1808,81,387.6,Graduate Degree,F,S,40000,Clerical,27995,3559,35
2531,82,413.9,Graduate Degree,F,M,40000,Clerical,29665,3905,61
2541,81,406.9,Graduate Degree,F,M,40000,Clerical,28444,3789,41
2542,81,408.4,Graduate Degree,F,M,40000,Clerical,29655,3814,41
2556,82,401.9,Graduate Degree,F,M,40000,Clerical,29326,3706,33
2557,82,405.0,Graduate Degree,F,S,40000,Clerical,29600,3613,33
2558,82,403.6,Graduate Degree,F,M,40000,Clerical,29770,3711,34
2559,83,403.5,Graduate Degree,F,M,40000,Clerical,29781,3710,33
2769,82,405.3,Graduate Degree,M,M,40000,Clerical,29738,3721,34
2770,80,405.3,Graduate Degree,M,M,40000,Clerical,27832,3721,34
2771,81,408.9,Graduate Degree,M,M,40000,Clerical,28737,3683,33
2772,81,397.1,Graduate Degree,M,S,40000,Clerical,29077,3421,33
3156,83,417.6,Graduate Degree,F,M,40000,Clerical,30880,3779,31
3159,81,411.2,Graduate Degree,M,S,40000,Clerical,28491,3588,32
3160,82,415.3,Graduate Degree,M,S,40000,Clerical,30496,3555,32
3161,83,416.4,Graduate Degree,F,M,40000,Clerical,30839,3721,33
3162,82,408.4,Graduate Degree,F,S,40000,Clerical,29973,3516,33
3163,81,415.2,Graduate Degree,M,M,40000,Clerical,30675,3711,33
3164,82,420.0,Graduate Degree,F,M,40000,Clerical,31001,3790,33
3774,82,427.8,Graduate Degree,M,M,40000,Clerical,31060,3891,34
3775,81,417.4,Graduate Degree,M,S,40000,Clerical,30539,3632,34
